"Bradao_OsPobres" "Braga_Viriato" "Campos_FilhaCabinda" "CasteloBranco_AmorPerdicao" "CasteloBranco_BrilhantesBrasileiro" "CasteloBranco_CaveiraMartir" "Dinis_FamiliaIngleza" "Dinis_Pupilas" "Herculano_EuricoPresbitero" "Macedo_ChristaoNovo" "Pimentel_Annel" "Queiros_CasaRamirez" "Queiros_CidadesSerranas" "Queiros_Maias"
"vez" 0.0713161518788117 0.0607553366174056 0.0635458589281932 0.0660679260865077 0.0717639580898485 0.0417130144605117 0.185005271099903 0.161493288590604 0.0529922338967565 0.115297508750257 0.121961997348652 0.0131481324956095 0.0263412064272544 0.0777608492208092
"são" 0.191815856777494 0.0952380952380952 0.0811974864082468 0.0908433983689481 0.0738143568924156 0.109496662958843 0.0950865080513467 0.110109060402685 0.0804020100502513 0.107061972410953 0.100751215201061 0.049775073019093 0.0658530160681359 0.0501828736250571
"outra" 0.110662994294708 0.0377668308702791 0.0247122784720751 0.0640033033963043 0.0861167497078182 0.0538793103448276 0.138495566074788 0.123741610738255 0.0402010050251256 0.0205888408482602 0.0565620857269112 0.0619840531935875 0.0570726139257178 0.101269943171286
"mulher" 0.14017312610663 0.0164203612479475 0.0494245569441503 0.0887787756787447 0.274753439543991 0.121662958843159 0.0692477830373938 0.0817953020134228 0.0365463682046597 0.0205888408482602 0.0600972160848431 0.0601057485513575 0.0409752099979512 0.0827339267872563
"nunca" 0.179519968522526 0.0755336617405583 0.14474334533644 0.0784556622277279 0.0881671485103853 0.0677836484983315 0.0578787440312545 0.0880872483221476 0.0603015075376884 0.102944204241301 0.0547945205479452 0.0629232055147024 0.100974624637808 0.0696230859302594
"mão" 0.0639386189258312 0.0788177339901478 0.0458942314481395 0.0763910395375245 0.0451087736564762 0.0625695216907675 0.0816503710440912 0.0660654362416107 0.0730927364093193 0.0452954498661725 0.0724701723376049 0.0619840531935875 0.0687798167822753 0.121614351397661
"nada" 0.154928192012591 0.0344827586206897 0.102379439384311 0.109425002580778 0.0840663509052511 0.0643075639599555 0.0878516650474399 0.112206375838926 0.0127912288716309 0.102944204241301 0.0583296509058772 0.049775073019093 0.051219012497439 0.0931321798807366
"ia" 0.0688569742278182 0.0509031198686371 0.211819529760644 0.0867141529885413 0.0594615652744459 0.0938542825361513 0.0775161750418587 0.114303691275168 0.0603015075376884 0.0205888408482602 0.0848431285903668 0.00939152321114962 0.0248778060701847 0.10669511869832
"duas" 0.0245917765099351 0.0361247947454844 0.0776671609122361 0.0722617941571178 0.0963687437206537 0.0869021134593993 0.0454761560245571 0.0671140939597315 0.0493375970762905 0.0370599135268684 0.0901458241272647 0.0835845565792316 0.0848772207100418 0.10669511869832
"dizer" 0.0762345071807987 0.0180623973727422 0.0458942314481395 0.0887787756787447 0.123023928154026 0.0747358175750834 0.1209252330653 0.18246644295302 0.0347190497944267 0 0.0936809544851966 0.0187830464222992 0.0160974039277666 0.0732398696149482
"filha" 0.0860712177847728 0.0147783251231527 0.430699710513309 0.192009910188913 0.229644665887515 0.0556173526140156 0.0930194100502305 0.0776006711409396 0.0383736866148926 0.0123533045089561 0.114891736632788 0.0206613510645292 0.00585360142827875 0.0330031511227853
"sei" 0.127877237851662 0.0213464696223317 0.123561392360376 0.142458965624032 0.131225523364294 0.0364988876529477 0.141596213076462 0.162541946308725 0.0164458656920968 0.0741198270537369 0.0530269553689792 0.047896768376863 0.0292680071413937 0.0357157388863019
"mãos" 0.14017312610663 0.0492610837438424 0.109440090376333 0.0578094353256942 0.0697135592872814 0.0729977753058954 0.0599458420323708 0.0817953020134228 0.0676107811786204 0.0658842907144328 0.0335837384003535 0.0704364240836221 0.0599994146398572 0.0922279839595644
"senhora" 0.014755065905961 0.00492610837438424 0.247122784720751 0.171363683286879 0.280904635951693 0.0399749721913237 0.062012940033487 0.0346057046979866 0.00365463682046597 0.0617665225447807 0.0530269553689792 0.0432010067712882 0.0278046067843241 0.0981052574471837
"gonçalo" 0 0 0 0 0 0.00521412680756396 0.00103354900055812 0 0 0.00411776816965205 0 0.679946280487232 0 0.0040688816452749
"maria" 0.0122958882549675 0 0.0105909764880322 0.0165169815216269 0.120973529351459 0.0573553948832036 0.00310064700167435 0.0146812080536913 0 0 0.0600972160848431 0.11551573549714 0.0117072028565575 0.199827298579056
"também" 0.0811528624827858 0.119868637110016 0 0.0681325487767111 0.0861167497078182 0.0677836484983315 0.00413419600223247 0.197147651006711 0.0840566468707172 0.00411776816965205 0.00176756517896597 0.172804027085153 0.121462229636784 0
"amor" 0.0885303954357663 0.0377668308702791 0.243592459224741 0.154846701765252 0.0984191425232208 0.0625695216907675 0.0454761560245571 0.0503355704697987 0.105984467793513 0.0782375952233889 0.104286345558992 0.0347486358812536 0.0351216085696725 0.0619374206002957
"sim" 0.0393468424158961 0.0147783251231527 0.112970415872343 0.0495509445648808 0.123023928154026 0.0504032258064516 0.0940529590507886 0.126887583892617 0.00548195523069895 0.0123533045089561 0.070702607158639 0.0751321856891969 0.0263412064272544 0.0755003594178787
"dizia" 0.0491835530198702 0.0180623973727422 0.0564852079361717 0.0805202849179312 0.0922679461155195 0.208565072302558 0.0940529590507886 0.0933305369127517 0.0201005025125628 0.00411776816965205 0.0583296509058772 0.00469576160557481 0.0102438024994878 0.0922279839595644
"fazer" 0.0959079283887468 0.0410509031198686 0.0741368354162254 0.0825849076081346 0.0697135592872814 0.0625695216907675 0.102321351055254 0.14366610738255 0.0164458656920968 0.00411776816965205 0.0565620857269112 0.023478808027874 0.0131706032136272 0.0777608492208092
"porta" 0.0295101318119221 0.0197044334975369 0.0458942314481395 0.0805202849179312 0.0307559820385065 0.0590934371523915 0.0589122930318126 0.0776006711409396 0.0164458656920968 0.0905908997323451 0.0653999116217411 0.0957935367537261 0.074633418210554 0.085898612511359
"todas" 0.120499704898682 0.101806239737274 0.0811974864082468 0.0701971714669144 0.0307559820385065 0.0312847608453838 0.0599458420323708 0.075503355704698 0.0493375970762905 0.135886349598518 0.0583296509058772 0.0507142253402079 0.0863406210671115 0.0583206369156069
"mim" 0.194275034428487 0.0180623973727422 0.0423639059521288 0.105295757200372 0.082015952102684 0.0330228031145717 0.07131488103851 0.118498322147651 0.0767473732297853 0.0494132180358246 0.0954485196641626 0.0441401590924032 0.0599994146398572 0.0334552490833714
"ter" 0.125418060200669 0.0459770114942529 0.0776671609122361 0.0784556622277279 0.0861167497078182 0.0469271412680756 0.0764826260413006 0.0901845637583893 0.0292370945637277 0.00411776816965205 0.0600972160848431 0.0206613510645292 0.0439020107120906 0.0872549063931173
"tambem" 0 0 0.218880180752665 0 0 0 0.171569134092647 0 0 0.082355363393041 0.14494034467521 0 0.00292680071413937 0.149644424953999
"vezes" 0.115581349596695 0.0344827586206897 0.0494245569441503 0.0640033033963043 0.0471591724590433 0.0677836484983315 0.113690390061393 0.0943791946308725 0.0804020100502513 0 0.0936809544851966 0.024417960348989 0.0453654110691603 0.0601290287579513
"num" 0.159846547314578 0.0853858784893268 0 0.061938680706101 0.0471591724590433 0.126877085650723 0 0.0167785234899329 0.0511649154865235 0 0 0.193465378149682 0.23560745748822 0
"alma" 0.103285461341727 0.0279146141215107 0.14474334533644 0.0701971714669144 0.11277193414119 0.0799499443826474 0.0279058230150691 0.0524328859060403 0.0913659205116492 0.0452954498661725 0.125497127706584 0.0572882915880127 0.0892674217812509 0.0393325225709907
"joão" 0 0 0 0.187880664808506 0.0594615652744459 0.0695216907675195 0.00413419600223247 0.268456375838926 0 0.172946263125386 0.0123729562527618 0.0957935367537261 0.0190242046419059 0.0235090939504772
"voz" 0.0639386189258312 0.0509031198686371 0.0670761844242039 0.0578094353256942 0.0471591724590433 0.0312847608453838 0.0775161750418587 0.125838926174497 0.113293741434445 0.0947086679019971 0.0724701723376049 0.0131481324956095 0.0219510053560453 0.063293714482054
"mal" 0.0934487507377533 0.0180623973727422 0.0600155334321824 0.0495509445648808 0.0389575772487749 0.0451890989988877 0.0981871550530211 0.115352348993289 0.0730927364093193 0.086473131562693 0.067167476800707 0.0450793114135182 0.0482922117832997 0.049730775664471
"terra" 0.312315561676175 0.114942528735632 0.052954882440161 0.0516155672550841 0.0430583748539091 0.0278086763070078 0.0289393720156273 0.0492869127516779 0.169940612151667 0.0247066090179123 0.0583296509058772 0.0450793114135182 0.0717066174964147 0.0221528000687189
"eram" 0.0344284871139091 0.077175697865353 0.112970415872343 0.0557448126354909 0.0328063808410736 0.0816879866518354 0.0733819790396263 0.0398489932885906 0.131566925536775 0.0741198270537369 0.0919133893062307 0.025357112670104 0.0541458132115784 0.0569643430338486
"dias" 0.103285461341727 0.0246305418719212 0.0635458589281932 0.0536801899452875 0.0922679461155195 0.152947719688543 0.0558116460301383 0.0461409395973154 0.0529922338967565 0.0452954498661725 0.0653999116217411 0.0460184637346331 0.0219510053560453 0.0669104981667428
"tenho" 0.137713948455636 0.0197044334975369 0.0811974864082468 0.132135852173015 0.100469541325788 0.0330228031145717 0.079583273042975 0.085989932885906 0.0127912288716309 0.0205888408482602 0.0830755634114008 0.0422618544501733 0.0219510053560453 0.0524433634279876
"às" 0.162305724965572 0.00164203612479475 0 0.103231134510168 0.0861167497078182 0.192922691879867 0.00103354900055812 0.115352348993289 0.124257651895843 0 0 0.0892194705059214 0.0863406210671115 0.0004520979605861
"ora" 0.0393468424158961 0.0114942528735632 0.0635458589281932 0.0495509445648808 0.0553607676693117 0.0469271412680756 0.0981871550530211 0.138422818791946 0.0493375970762905 0 0.0512593901900133 0.0544708346246678 0.0526824128545087 0.0488265797432988
"ha" 0 0 0.169455623808515 0 0 0 0.202575604109391 0 0 0.0741198270537369 0.129032258064516 0 0.00292680071413937 0.120258057515903
"pai" 0.0713161518788117 0.0197044334975369 0.00353032549601073 0.439764633013317 0.1558303089951 0.189446607341491 0 0.0692114093959732 0.0328917313841937 0.0247066090179123 0.00176756517896597 0.0356877882023685 0.0117072028565575 0.0117545469752386
"lado" 0.0614794412748377 0.0328407224958949 0.120031066864365 0.0289047176628471 0.0184535892231039 0.0382369299221357 0.044442607023999 0.0461409395973154 0.107811786203746 0.0247066090179123 0.0477242598320813 0.0441401590924032 0.0321948078555331 0.1008178452107
"apenas" 0.0319693094629156 0.0295566502463054 0.102379439384311 0.0309693403530505 0.041007976051342 0.0191184649610679 0.0248051760133948 0.0146812080536913 0.120603015075377 0.0576487543751287 0.070702607158639 0.0817062519370017 0.0629262153539965 0.0845423186296007
"ver" 0.122958882549675 0.0361247947454844 0.0105909764880322 0.105295757200372 0.133275922166861 0.0851640711902113 0.113690390061393 0.124790268456376 0.0164458656920968 0.0123533045089561 0.0530269553689792 0.0140872848167244 0.0365850089267422 0.013562938817583
"desde" 0.00983671060397403 0.0623973727422003 0.0353032549601073 0.0247754722824404 0.0594615652744459 0.0486651835372636 0.0403084110217665 0.0304110738255034 0.0438556418455916 0.0247066090179123 0.0724701723376049 0.110819973891565 0.0863406210671115 0.0614853226397096
"daniel" 0 0 0 0 0 0 0 0.590394295302013 0 0.0082355363393041 0 0 0 0
"pobre" 0.118040527247688 0.0164203612479475 0.0317729294640966 0.0660679260865077 0.0861167497078182 0.0312847608453838 0.0630464890340451 0.0776006711409396 0.0292370945637277 0.0452954498661725 0.0636323464427751 0.0450793114135182 0.0629262153539965 0.0528954613885737
"aquelle" 0 0 0.148273670832451 0 0 0 0.167434938090415 0 0 0.0494132180358246 0.0936809544851966 0 0 0.132012604491141
"aquella" 0 0 0.0776671609122361 0 0 0 0.179837526097112 0 0 0.0329421453572164 0.0795404330534688 0 0 0.140150367781691
"cada" 0.125418060200669 0.0623973727422003 0.134152368848408 0.0474863218746774 0.0246047856308052 0.0208565072302558 0.0671806850362776 0.0828439597315436 0.0383736866148926 0.0494132180358246 0.0530269553689792 0.0319311789179087 0.09365762285246 0.0352636409257158
"ás" 0.00245917765099351 0.103448275862069 0.0811974864082468 0.00412924538040673 0 0.00347608453837597 0.153998801083159 0.00838926174496644 0.00365463682046597 0.102944204241301 0.0724701723376049 0 0 0.108051412580078
"amigo" 0.0418060200668896 0.00985221674876847 0.0635458589281932 0.0557448126354909 0.0758647556949827 0.0921162402669633 0.0320400190173016 0.0230704697986577 0.0127912288716309 0.0452954498661725 0.0318161732213875 0.073253881046967 0.103901425351948 0.0709793798120177
"josé" 0.00245917765099351 0 0 0.0061938680706101 0.0902175473129524 0.168590100111235 0.0878516650474399 0.187709731543624 0 0 0.106053910737958 0.0629232055147024 0.0160974039277666 0.0027125877635166
"horas" 0.110662994294708 0.00821018062397373 0.112970415872343 0.0784556622277279 0.0389575772487749 0.0417130144605117 0.0857845670463237 0.0513842281879195 0.0529922338967565 0.0329421453572164 0.0583296509058772 0.0507142253402079 0.0321948078555331 0.0492786777038849
"momento" 0.0319693094629156 0.0738916256157636 0.102379439384311 0.0247754722824404 0.0082015952102684 0.00869021134593993 0.0465097050251152 0.0776006711409396 0.0804020100502513 0.0288243771875643 0.0583296509058772 0.0225396557067591 0.0278046067843241 0.0881591023142895
"pelos" 0.0467243753688766 0.118226600985222 0.0388335804561181 0.0330339630432538 0.0184535892231039 0.0556173526140156 0.0392748620212084 0.0513842281879195 0.126084970306076 0.0411776816965205 0.0547945205479452 0.0666798147991623 0.0351216085696725 0.0402367184921629
"tinham" 0.0467243753688766 0.0656814449917898 0.0388335804561181 0.061938680706101 0.0307559820385065 0.0608314794215795 0.0392748620212084 0.0335570469798658 0.148012791228872 0.0164710726786082 0.0318161732213875 0.00375660928445985 0.0204876049989756 0.085898612511359
"contra" 0.0245917765099351 0.165845648604269 0.0247122784720751 0.0640033033963043 0.0102519940128355 0.0382369299221357 0.035140666018976 0.0461409395973154 0.0657834627683874 0.0700020588840848 0.0653999116217411 0.0751321856891969 0.0482922117832997 0.0330031511227853
"nome" 0.0172142435569546 0.0952380952380952 0.0600155334321824 0.0392278311138639 0.0635623628795801 0.0382369299221357 0.0485768030262315 0.0408976510067114 0.0877112836911832 0.0411776816965205 0.0512593901900133 0.0563491392668977 0.0292680071413937 0.0510870695462293
"diante" 0.0541019083218572 0.0492610837438424 0.0423639059521288 0.022710849592237 0.0225543868282381 0.0191184649610679 0.035140666018976 0.0492869127516779 0.0657834627683874 0.0164710726786082 0.0123729562527618 0.0948543844326111 0.0482922117832997 0.072335673693776
"outros" 0.159846547314578 0.0722495894909688 0.0247122784720751 0.022710849592237 0.0266551844333723 0.0521412680756396 0.0599458420323708 0.0524328859060403 0.0730927364093193 0.0370599135268684 0.0583296509058772 0.0394443974868284 0.0336582082126028 0.0424972082950934
"anos" 0.0418060200668896 0.0706075533661741 0 0.150717456384846 0.209140677861844 0.128615127919911 0 0.0629194630872483 0.0292370945637277 0 0 0.072314728725852 0.0819504199959025 0
"menos" 0.0393468424158961 0.0295566502463054 0.0811974864082468 0.0495509445648808 0.0471591724590433 0.0521412680756396 0.130227174070323 0.0975251677852349 0.0456829602558246 0.0947086679019971 0.0494918250110473 0.0216005033856441 0.0146340035706969 0.0248653878322355
"bom" 0.0245917765099351 0.0114942528735632 0.0564852079361717 0.0289047176628471 0.0471591724590433 0.0712597330367074 0.0640800380346032 0.0744546979865772 0.00548195523069895 0.0370599135268684 0.0282810428634556 0.0582274439091276 0.0804870196388328 0.0556080491520903
"cabeça" 0.0221325988589416 0.0361247947454844 0.0317729294640966 0.0371632084236606 0.0389575772487749 0.0643075639599555 0.0775161750418587 0.0891359060402685 0.0237551393330288 0.102944204241301 0.0406539991162174 0.0347486358812536 0.0263412064272544 0.0537996573097459
"lhes" 0.0762345071807987 0.0985221674876847 0.0423639059521288 0.022710849592237 0.0512599700641775 0.0312847608453838 0.0516774500279058 0.0587248322147651 0.166285975331201 0.086473131562693 0.070702607158639 0.0150264371378394 0.0190242046419059 0.0289342694775104
